time,v0,v1,v2,c0,c1,c2,t0,t1,t2
22112.0,4.03515625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.1875,29.6875,32.0625
22112.0,4.03515625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.1875,29.6875,32.0625
22112.0,4.0390625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.1875,29.625,32.1875
22112.0,4.03515625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
21824.0,3.978515625,3.99609375,3.951171875,-44.71875,-44.5625,-45.25,27.375,27.625,30.5625
21824.0,3.978515625,3.99609375,3.94921875,-44.71875,-44.53125,-45.25,27.4375,27.625,30.4375
21824.0,3.978515625,3.998046875,3.951171875,-44.71875,-44.53125,-45.25,27.4375,27.5625,30.4375
21824.0,3.978515625,3.99609375,3.951171875,-44.71875,-44.53125,-45.25,27.4375,27.625,30.5625
21840.0,3.98046875,3.99609375,3.951171875,-44.71875,-44.53125,-45.25,27.3125,27.6875,30.5625
21840.0,3.98046875,4.0,3.951171875,-44.71875,-44.53125,-45.25,27.5,27.6875,30.625
21840.0,3.982421875,4.0,3.953125,-44.71875,-44.53125,-45.25,27.4375,27.6875,30.5
21840.0,3.982421875,4.0,3.953125,-44.71875,-44.53125,-45.25,27.4375,27.75,30.625
22112.0,4.03515625,4.0546875,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.0
22128.0,4.0390625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.0
22128.0,4.03515625,4.0546875,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.0625
22128.0,4.0390625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.1875,29.6875,32.1875
22128.0,4.03515625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.0546875,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.05859375,4.0078125,-44.75,-44.53125,-45.25,29.1875,29.75,32.125
22128.0,4.0390625,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.0625
22128.0,4.0390625,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.8125,32.125
22128.0,4.0390625,4.0546875,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22128.0,4.0390625,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.25
22128.0,4.04296875,4.0546875,4.0078125,-44.71875,-44.53125,-45.25,29.25,29.75,32.125
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.1875
22144.0,4.0390625,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.1875
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.75,32.25
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.25
22144.0,4.04296875,4.0546875,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.75,32.1875
22144.0,4.04296875,4.05859375,4.015625,-44.71875,-44.53125,-45.25,29.25,29.75,32.1875
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.1875
22144.0,4.04296875,4.0625,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.75,32.125
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.75,32.25
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.28125,29.3125,29.75,32.1875
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.75,32.25
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.25,29.75,32.25
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.1875
22144.0,4.04296875,4.05859375,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.75,32.25
22144.0,4.04296875,4.0625,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.1875
22144.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.1875
22160.0,4.04296875,4.05859375,4.01171875,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.25
22160.0,4.046875,4.05859375,4.015625,-44.71875,-44.5,-45.25,29.25,29.8125,32.3125
22160.0,4.04296875,4.05859375,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.25
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.1875
22160.0,4.04296875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.25
22160.0,4.04296875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.25
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.3125
22160.0,4.04296875,4.0625,4.015625,-44.71875,-44.5,-45.25,29.375,29.75,32.3125
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.3125
22160.0,4.04296875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.25
22160.0,4.046875,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.375,29.8125,32.375
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.5,-45.25,29.3125,29.875,32.25
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.5,-45.25,29.3125,29.8125,32.375
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.375,29.8125,32.375
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.5,-45.25,29.375,29.875,32.25
22160.0,4.046875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.375,29.875,32.25
22176.0,4.04296875,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.3125,29.875,32.25
22176.0,4.046875,4.0625,4.015625,-44.71875,-44.53125,-45.25,29.375,29.875,32.3125
22176.0,4.05078125,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.25
22176.0,4.046875,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.375,29.875,32.3125
22176.0,4.046875,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.3125,29.8125,32.3125
22176.0,4.046875,4.06640625,4.015625,-44.71875,-44.53125,-45.25,29.375,29.875,32.25
22176.0,4.046875,4.0625,4.01953125,-44.71875,-44.53125,-45.28125,29.375,29.8125,32.3125
22176.0,4.046875,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.375,29.875,32.25
22176.0,4.046875,4.06640625,4.01953125,-44.71875,-44.53125,-45.25,29.375,29.875,32.3125
22176.0,4.046875,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.375,29.875,32.375
22176.0,4.046875,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.375,29.75,32.3125
22176.0,4.046875,4.0625,4.01953125,-44.71875,-44.5,-45.25,29.375,29.9375,32.375
22176.0,4.046875,4.06640625,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.25
22176.0,4.05078125,4.0625,4.01953125,-44.71875,-44.53125,-45.25,29.375,29.875,32.3125
22176.0,4.05078125,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.875,32.25
22176.0,4.05078125,4.0703125,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.3125
22192.0,4.05078125,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.375,30.0,32.375
22192.0,4.05078125,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.9375,32.375
22192.0,4.05078125,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.9375,32.4375
22192.0,4.05078125,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.9375,32.375
22192.0,4.05078125,4.0703125,4.01953125,-44.71875,-44.5,-45.25,29.375,29.9375,32.4375
22192.0,4.0546875,4.06640625,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.875,32.3125
22192.0,4.0546875,4.06640625,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.375
22192.0,4.05078125,4.0703125,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.9375,32.4375
22192.0,4.05078125,4.06640625,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.4375
22192.0,4.0546875,4.0703125,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.4375
22192.0,4.05078125,4.0703125,4.01953125,-44.71875,-44.5,-45.25,29.4375,30.0,32.375
22192.0,4.05078125,4.0703125,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.375
22192.0,4.0546875,4.06640625,4.0234375,-44.71875,-44.5,-45.25,29.4375,29.9375,32.4375
22192.0,4.0546875,4.06640625,4.01953125,-44.71875,-44.53125,-45.25,29.4375,30.0,32.375
22192.0,4.0546875,4.06640625,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.9375,32.4375
22192.0,4.0546875,4.0703125,4.01953125,-44.71875,-44.53125,-45.25,29.4375,29.9375,32.3125
21840.0,3.984375,4.00390625,3.955078125,-44.71875,-44.53125,-45.25,27.5,27.75,30.625
21840.0,3.984375,4.0,3.955078125,-44.71875,-44.53125,-45.25,27.4375,27.75,30.625
21840.0,3.984375,4.00390625,3.95703125,-44.71875,-44.5625,-45.25,27.5,27.875,30.6875
21840.0,3.984375,4.00390625,3.953125,-44.71875,-44.53125,-45.25,27.625,27.75,30.625
21840.0,3.986328125,4.00390625,3.955078125,-44.71875,-44.53125,-45.25,27.5625,27.8125,30.625
21840.0,3.986328125,4.00390625,3.955078125,-44.71875,-44.53125,-45.25,27.5,27.8125,30.75
21840.0,3.984375,4.0078125,3.953125,-44.71875,-44.53125,-45.25,27.5625,27.875,30.6875
21840.0,3.986328125,4.00390625,3.958984375,-44.71875,-44.53125,-45.25,27.5625,27.875,30.6875
22208.0,4.0546875,4.0703125,4.01953125,-44.71875,-44.5,-45.25,29.4375,29.9375,32.375
22208.0,4.0546875,4.0703125,4.01953125,-44.75,-44.53125,-45.25,29.4375,30.0,32.375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.0,32.375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.53125,-45.25,29.4375,30.0,32.375
22208.0,4.0546875,4.0703125,4.01953125,-44.75,-44.53125,-45.25,29.5,30.0,32.375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.5,-45.25,29.5,30.0,32.375
22208.0,4.0546875,4.0703125,4.01953125,-44.71875,-44.53125,-45.25,29.5,30.0,32.375
22208.0,4.05078125,4.0703125,4.0234375,-44.71875,-44.5,-45.25,29.5,29.9375,32.3125
22208.0,4.0546875,4.07421875,4.01953125,-44.71875,-44.53125,-45.25,29.5,29.9375,32.4375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.5,-45.25,29.4375,29.9375,32.5
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.0,32.375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.0,32.4375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.5,-45.25,29.5,29.8125,32.4375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.0,32.4375
22208.0,4.0546875,4.0703125,4.0234375,-44.71875,-44.5,-45.25,29.5,30.0,32.375
22208.0,4.0546875,4.07421875,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.0,32.4375
22224.0,4.05859375,4.07421875,4.02734375,-44.75,-44.53125,-45.25,29.5,30.0,32.375
22224.0,4.0546875,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.4375,30.0,32.5
22224.0,4.05859375,4.0703125,4.02734375,-44.71875,-44.53125,-45.28125,29.5,30.0625,32.375
22224.0,4.05859375,4.0703125,4.02734375,-44.71875,-44.53125,-45.25,29.5,30.0,32.375
22224.0,4.05859375,4.0703125,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.0,32.4375
22224.0,4.05859375,4.0703125,4.02734375,-44.71875,-44.5,-45.25,29.5,30.0,32.4375
22224.0,4.0546875,4.07421875,4.0234375,-44.71875,-44.53125,-45.25,29.5625,30.0625,32.4375
22224.0,4.05859375,4.078125,4.02734375,-44.71875,-44.53125,-45.25,29.5,30.0625,32.4375
22224.0,4.0546875,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.5,30.0625,32.4375
22224.0,4.05859375,4.0703125,4.02734375,-44.75,-44.53125,-45.25,29.5,30.0625,32.5
22224.0,4.05859375,4.07421875,4.02734375,-44.71875,-44.5,-45.25,29.5,30.0625,32.5
22224.0,4.05859375,4.07421875,4.02734375,-44.75,-44.5,-45.25,29.5625,30.125,32.5
22224.0,4.05859375,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.125,32.5
22224.0,4.05859375,4.07421875,4.0234375,-44.71875,-44.53125,-45.25,29.5,30.125,32.4375
22224.0,4.0625,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.125,32.5
22240.0,4.0625,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.125,32.5
22240.0,4.05859375,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.125,32.4375
22240.0,4.05859375,4.07421875,4.02734375,-44.75,-44.5,-45.25,29.5625,30.125,32.4375
22240.0,4.05859375,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.5,30.125,32.4375
22240.0,4.0625,4.07421875,4.02734375,-44.71875,-44.5,-45.25,29.5625,30.125,32.5625
22240.0,4.05859375,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.5625,30.125,32.5625
22240.0,4.05859375,4.07421875,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.125,32.5625
22240.0,4.05859375,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.5625,30.0625,32.5625
22240.0,4.0625,4.078125,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.1875,32.5625
22240.0,4.0625,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.5625,30.125,32.5
22240.0,4.0625,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.5625,30.125,32.4375
22240.0,4.0625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.5625,30.1875,32.5
22240.0,4.0625,4.078125,4.03125,-44.71875,-44.5,-45.25,29.5625,30.1875,32.5625
22240.0,4.0625,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.5625,30.1875,32.5625
22240.0,4.0625,4.078125,4.02734375,-44.75,-44.53125,-45.25,29.625,30.125,32.5
22240.0,4.0625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.4375
22256.0,4.0625,4.078125,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.1875,32.4375
22256.0,4.0625,4.078125,4.03125,-44.71875,-44.5,-45.25,29.5625,30.1875,32.5
22256.0,4.0625,4.078125,4.02734375,-44.75,-44.53125,-45.25,29.5625,30.1875,32.4375
22256.0,4.0625,4.078125,4.02734375,-44.71875,-44.53125,-45.25,29.5625,30.1875,32.5
22256.0,4.0625,4.078125,4.03125,-44.71875,-44.5,-45.25,29.625,30.0625,32.5625
22256.0,4.0625,4.078125,4.03125,-44.75,-44.5,-45.25,29.625,30.1875,32.5
22256.0,4.0625,4.078125,4.02734375,-44.71875,-44.5,-45.25,29.625,30.1875,32.5625
22256.0,4.0625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.4375
22256.0,4.0625,4.08203125,4.03125,-44.75,-44.53125,-45.25,29.625,30.1875,32.4375
22256.0,4.0625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22256.0,4.0625,4.078125,4.03515625,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22256.0,4.0625,4.08203125,4.03125,-44.71875,-44.5,-45.25,29.625,30.125,32.5625
22256.0,4.0625,4.078125,4.03125,-44.75,-44.53125,-45.25,29.625,30.1875,32.4375
22256.0,4.0625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22256.0,4.06640625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22256.0,4.0625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.125,32.5625
22272.0,4.0625,4.08203125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22272.0,4.06640625,4.08203125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22272.0,4.06640625,4.078125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.1875,32.5625
22272.0,4.06640625,4.08203125,4.03125,-44.71875,-44.53125,-45.25,29.625,30.125,32.5625
22272.0,4.06640625,4.08203125,4.03515625,-44.75,-44.53125,-45.25,29.625,30.125,32.5625
22272.0,4.0625,4.078125,4.03515625,-44.75,-44.53125,-45.25,29.625,30.125,32.5625
22272.0,4.06640625,4.08203125,4.03515625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22272.0,4.06640625,4.08203125,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.5625
22272.0,4.06640625,4.08203125,4.03125,-44.75,-44.5,-45.25,29.625,30.125,32.5625
22272.0,4.06640625,4.08203125,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.625
22272.0,4.06640625,4.08203125,4.03515625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22272.0,4.0703125,4.08203125,4.03515625,-44.75,-44.5,-45.25,29.6875,30.125,32.625
22272.0,4.06640625,4.08203125,4.03515625,-44.75,-44.5,-45.25,29.6875,30.125,32.625
22272.0,4.0703125,4.08203125,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.625
22272.0,4.0703125,4.08203125,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22272.0,4.0703125,4.08203125,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.5625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.5,-45.25,29.6875,30.125,32.5625
21840.0,3.986328125,4.00390625,3.9609375,-44.71875,-44.53125,-45.25,27.625,27.8125,30.6875
21840.0,3.986328125,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.625,27.8125,30.75
21840.0,3.98828125,4.00390625,3.95703125,-44.71875,-44.53125,-45.25,27.625,27.8125,30.75
21856.0,3.986328125,4.00390625,3.9609375,-44.71875,-44.53125,-45.25,27.75,27.875,30.75
21856.0,3.986328125,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.625,27.875,30.75
21856.0,3.986328125,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.625,28.0,30.75
21856.0,3.98828125,4.0078125,3.958984375,-44.71875,-44.53125,-45.25,27.6875,27.9375,30.75
21856.0,3.98828125,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.75,27.9375,30.8125
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.28125,29.6875,30.1875,32.5625
22288.0,4.0703125,4.08203125,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.5625
22288.0,4.06640625,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22288.0,4.0703125,4.08203125,4.03515625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.5625
22288.0,4.07421875,4.0859375,4.03515625,-44.75,-44.53125,-45.28125,29.6875,30.1875,32.625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22288.0,4.0703125,4.08984375,4.03515625,-44.75,-44.5,-45.25,29.625,30.1875,32.625
22288.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.5625
22288.0,4.0703125,4.0859375,4.0390625,-44.75,-44.5,-45.25,29.625,30.1875,32.5625
22304.0,4.0703125,4.08984375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22304.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22304.0,4.0703125,4.0859375,4.03515625,-44.75,-44.5,-45.25,29.6875,30.1875,32.625
22304.0,4.07421875,4.0859375,4.0390625,-44.75,-44.53125,-45.25,29.625,30.1875,32.5625
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22304.0,4.0703125,4.0859375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22304.0,4.0703125,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22304.0,4.0703125,4.0859375,4.03515625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22304.0,4.0703125,4.0859375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.5
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22304.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.0703125,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22320.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.07421875,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22320.0,4.07421875,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.07421875,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.1875,32.5625
22320.0,4.07421875,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.07421875,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.1875,32.5625
22320.0,4.078125,4.08984375,4.0390625,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.07421875,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22320.0,4.078125,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.1875,32.625
22320.0,4.078125,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22320.0,4.078125,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22320.0,4.078125,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22336.0,4.078125,4.08984375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09765625,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.5625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09765625,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.078125,4.09375,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.08203125,4.09375,4.046875,-44.75,-44.53125,-45.25,29.6875,30.25,32.625
22336.0,4.08203125,4.09375,4.046875,-44.75,-44.53125,-45.25,29.75,30.25,32.5625
22352.0,4.08203125,4.09765625,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.25,32.6875
22352.0,4.078125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.25,32.5625
22352.0,4.078125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.6875,30.25,32.6875
22352.0,4.078125,4.09765625,4.04296875,-44.75,-44.53125,-45.25,29.6875,30.3125,32.6875
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.25,32.6875
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22352.0,4.078125,4.09375,4.046875,-44.75,-44.53125,-45.25,29.6875,30.3125,32.625
22352.0,4.08203125,4.09765625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22352.0,4.078125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.25,32.625
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.5625
22352.0,4.0859375,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.25,32.625
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22352.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.09765625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
