Time (s),Voltage (V),Current (A)
692.7062161869999,5.0463,0.661981
693.3507259739999,5.0464,0.667765
693.9964431389999,5.0464,0.700782
694.6667546369999,5.0464,0.669622
695.291128806,5.0464,0.737373
695.961723697,5.0466,"0.67722
"
696.5876340539999,5.0468,0.678843
697.251102442,5.0464,0.697991
697.8780408989999,5.0463,0.675312
698.542034457,5.0465,0.767955
699.1862958469999,5.0468,0.660656
699.826287377,5.0469,"0.65885
"
700.46963624,5.0463,0.663626
701.11059264,5.0462,0.677883
701.762617631,5.0461,0.757504
702.401519909,5.0463,0.666045
703.07325618,5.0467,0.677817
703.7019981209999,5.0467,0.678186
704.3616412399999,5.0465,0.665742
705.006297011,5.0464,0.772236
705.650556156,5.0466,0.675691
706.316465803,5.0465,0.662759
706.9462681349999,5.0465,0.658793
707.606066568,5.0464,"0.67975
"
708.249438968,5.0464,0.765743
708.890570991,5.0464,0.675413
709.5364264269999,5.0465,0.677671
710.1858114419999,5.0467,"0.6777
"
710.8281208399999,5.0466,0.678213
711.471452819,5.0464,0.749804
712.122366624,5.0461,0.669024
712.760557885,5.0461,0.793699
713.4294318279999,5.0465,0.668534
714.055025808,5.0465,0.660234
714.730897654,5.0465,0.704931
715.3614095319999,5.0464,0.678973
716.020937586,5.0463,"0.77084
"
716.6641185670001,5.0463,0.677084
717.311300024,5.0464,0.678018
717.975428465,5.0463,0.677148
718.600105646,5.0464,0.658832
719.260268559,5.0464,0.751505
719.9052439099999,5.0462,0.674352
720.5503871829999,5.0463,0.671875
721.221315813,5.0466,0.664794
721.845293648,5.0467,0.679879
722.5199895170001,5.0464,"0.69729
"
723.1446713819998,5.0463,0.668098
723.8176156389998,5.0464,0.774178
724.4460202110001,5.0465,0.677121
725.1050157950001,5.0467,0.648635
725.7308426369998,5.0466,0.657939
726.4009440520001,5.0463,0.660594
727.0256713840001,5.0463,0.772474
727.6979555149999,5.0464,0.675836
728.3253496909999,5.0465,0.678861
728.9953651640001,5.0467,0.679026
729.6187029239998,5.0466,0.677977
730.2891025209999,5.0464,0.769078
730.9146985199998,5.0465,0.670945
731.5899574709999,5.0463,0.676048
732.21554722,5.0462,0.667024
732.880499267,5.0464,0.660446
733.5056307719999,5.0464,0.781589
734.175961875,5.0464,0.678005
734.8003437219998,5.0464,0.791978
735.465078553,5.0463,0.676723
736.0912121690001,5.0463,0.677532
736.758903743,5.0465,0.678713
737.385141771,5.0466,0.658996
738.0507838360002,5.0463,0.779918
738.6738082989998,5.0462,0.676769
739.3334834039999,5.0463,0.670364
739.978149801,5.0464,0.662631
740.6179087849998,5.0465,0.678261
741.2638753670001,5.0467,0.767473
741.9097381180002,5.0465,0.679465
742.5545750630001,5.0464,0.675156
743.1992840820001,5.0465,0.677668
743.844107699,5.0467,0.679271
744.4888474480001,5.0464,0.743305
745.1346419909999,5.0463,0.661773
745.774328194,5.0463,"0.77857
"
746.4484851559998,5.0465,0.674293
747.0748009289998,5.0465,0.696397
747.7392461460001,5.0466,0.741876
748.3639219670001,5.0466,0.678274
749.0340766389997,5.0463,0.766742
749.6585743439998,5.0461,0.671741
750.3186685069998,5.0463,0.677234
750.9644237099999,5.0466,0.678623
751.6136899139999,5.0467,0.658437
752.2579704080001,5.0465,0.740921
752.8981968579999,5.0462,0.676455
753.5696654729998,5.0463,0.768085
754.1936359049998,5.0466,0.671603
754.853267065,5.0466,0.677588
755.4981877319999,5.0464,0.709319
756.138928393,5.0464,0.678935
756.7831704940002,5.0463,0.667964
757.42809057,5.0464,0.674582
758.0721746880001,5.0465,0.679238
758.7182781589997,5.0464,0.663308
759.362805473,5.0466,"0.65823
"
760.0034825219998,5.0464,0.768075
760.6476432359998,5.0464,0.679554
761.2921986039999,5.0464,0.676607
761.9383023120001,5.0465,0.678852
762.5767214529999,5.0466,0.679874
763.221145454,5.0466,0.742777
763.8696463009999,5.0464,0.663615
764.5410576289999,5.0463,0.670153
765.1658563600001,5.0463,0.673495
765.8303051390001,5.0465,"0.6668
"
766.4538305230001,5.0463,0.660722
767.1182335000001,5.0464,0.655661
767.740966828,5.0463,0.757981
768.4167452079998,5.0461,0.678419
769.0442020379999,5.0464,0.677828
769.717789774,5.0466,0.679357
770.3448108690002,5.0465,0.660397
771.0109452240001,5.0465,0.749524
771.656455225,5.0464,0.666935
772.3012461179999,5.0462,0.677099
772.9465612219999,5.0463,0.672028
773.5866638979999,5.0465,"0.66361
"
774.2457803969999,5.0465,0.784213
774.8811104839999,5.0465,0.676744
775.527473069,5.0463,0.766948
776.171554888,5.0461,0.675351
776.8361267130001,5.0462,0.677459
777.4612108230001,5.0465,0.679604
778.1312827889999,5.0466,0.659522
778.75460451,5.0465,0.772166
779.418933964,5.0465,0.678809
780.0667230689999,5.0463,0.675446
780.7157410369998,5.0464,0.669291
781.3606045499998,5.0465,0.678591
782.0002803330001,5.0466,0.791258
782.6459916769998,5.0466,0.679857
783.285306038,5.0465,0.779553
783.9351589979999,5.0462,0.675478
784.5760339780002,5.0464,0.660257
785.2457095429997,5.0466,0.738521
785.8707469479998,5.0466,0.660086
786.5336817059999,5.0465,0.679712
787.160808637,5.0463,0.678074
787.826098885,5.0463,0.673362
788.450689172,5.0463,0.751245
789.1250597569999,5.0465,0.679567
789.7536330259998,5.0465,0.660847
790.4242482080001,5.0464,0.668778
791.0524599540001,5.0463,0.762974
791.7146634970002,5.0464,0.672916
792.3591638269997,5.0463,0.664556
792.9986738609998,5.0463,0.745081
793.64349006,5.0463,"0.67929
"
794.2933187749998,5.0463,0.765251
794.9405502970001,5.0464,0.677827
795.5840958359997,5.0462,0.680788
796.231269617,5.0463,0.729046
796.8775942740001,5.0464,0.659575
797.522313445,5.0462,0.663497
798.1651256849998,5.0464,0.670722
798.8343782959998,5.0466,"0.6757
"
799.456621996,5.0466,"0.67001
"
800.1284882419998,5.0467,0.662077
800.753724074,5.0466,0.692184
801.4143988560002,5.0465,0.680038
802.058962506,5.0464,0.673663
802.7035696410001,5.0463,0.679088
803.3687125849999,5.0464,0.678696
803.9935817079997,5.0465,0.750546
804.653475029,5.0465,0.661057
805.30055995,5.0464,0.666421
805.9387478790002,5.0463,0.679624
806.6018054459998,5.0463,0.673099
807.22884813,5.0465,0.786792
807.8886668899997,5.0467,0.681009
808.532619586,5.0462,0.679825
809.1739834950001,5.0460,0.670054
809.8182478390002,5.0462,0.675903
810.463278594,5.0465,0.679324
811.1086010490001,5.0466,0.663669
811.753325035,5.0465,0.760153
812.3974402679999,5.0464,0.662771
813.038448774,5.0463,0.679543
813.6827484190001,5.0462,0.676373
814.3271926720001,5.0463,0.679716
814.970759353,5.0466,0.772077
815.6184311499999,5.0467,0.679956
816.2971802199997,5.0467,0.664778
816.922990407,5.0464,0.673355
817.5908321619997,5.0459,0.676039
818.217384628,5.0462,0.749722
818.877355843,5.0465,0.660131
819.501044377,5.0464,0.681164
820.1615699639999,5.0463,0.680576
820.80569373,5.0462,0.680144
821.4582985619998,5.0463,0.691564
822.1023538070001,5.0465,0.680042
822.7464723320002,5.0467,0.790409
823.391250032,5.0467,0.661144
824.0371975350001,5.0465,0.665289
824.706705241,5.0463,0.687257
825.332032988,5.0463,0.671636
826.0066535899998,5.0465,0.744395
826.6351033130002,5.0466,0.678167
827.3020802670001,5.0466,0.679285
827.9268899249998,5.0465,0.678546
828.6017031399999,5.0463,0.676313
829.2258096009998,5.0463,0.752635
829.9008809260001,5.0464,0.662516
830.5261166100001,5.0465,0.743392
831.1862515269997,5.0464,0.662734
831.830850778,5.0463,0.678405
832.475643125,5.0464,0.677358
833.121729533,5.0466,"0.6696
"
833.7587646519999,5.0465,0.681501
834.405911996,5.0463,0.681022
835.0552693699999,5.0464,0.665606
835.7016233920001,5.0464,0.672962
836.3463201480001,5.0464,"0.67742
"
837.0123425179997,5.0465,0.760856
837.6381951350002,5.0465,0.660719
838.3012392799999,5.0464,0.659599
838.9456222639999,5.0464,0.680137
839.5849674099998,5.0465,0.679802
840.2302105880001,5.0463,0.806634
840.8822414919998,5.0464,0.680047
841.5314484990001,5.0465,0.769257
842.1751183049998,5.0463,0.662366
842.8212007019999,5.0459,0.668564
843.4588197269998,5.0460,0.674822
844.1045274109999,5.0461,0.671457
844.754716525,5.0464,0.764922
845.3992840600001,5.0464,0.660665
846.044148922,5.0461,0.680832
846.7096498499998,5.0460,"0.67922
"
847.3409378849999,5.0460,0.675628
847.9949991179999,5.0463,0.785755
848.6396307130001,5.0466,0.678287
849.2848126319998,5.0466,0.659993
849.9549731139998,5.0465,0.662835
850.5796975800001,5.0466,0.676766
851.2545857550001,5.0466,0.765221
851.8792746820002,5.0464,0.668259
852.5489041909998,5.0465,0.680085
853.1748415280001,5.0465,0.679028
853.8389998229998,5.0464,0.680957
854.4635907680001,5.0463,0.754563
855.1341956690001,5.0463,0.678183
855.7588294599998,5.0464,0.761294
856.4195161780001,5.0463,0.659595
857.0640072439999,5.0464,0.659721
857.7097515489997,5.0462,0.695315
858.3542224280002,5.0461,0.679203
858.999298338,5.0463,0.752605
859.674344243,5.0465,0.679684
860.2986774580002,5.0466,0.629495
860.9631857669999,5.0465,0.680029
861.5884563859997,5.0461,0.668435
862.2628351149999,5.0460,0.756106
862.8895933269998,5.0464,0.668695
863.5589360329998,5.0466,"0.66278
"
864.1825413170002,5.0465,0.660262
864.8488574750002,5.0465,0.678151
865.4735348930001,5.0463,0.684937
866.133796802,5.0462,0.678654
866.7785106389999,5.0465,0.679418
867.4180538090002,5.0463,0.681105
868.065948879,5.0463,0.660534
868.7072740649999,5.0465,0.664803
869.3723848409998,5.0462,0.673571
870.0185746579998,5.0462,0.767352
870.6626285300001,5.0463,0.667708
871.307356994,5.0463,0.744268
871.948001816,5.0463,"0.6265
"
872.5907105220001,5.0464,0.627017
873.2341273609998,5.0464,0.626929
873.8787042789997,5.0464,0.624869
874.5171080520001,5.0462,0.626342
875.1828844730001,5.0463,0.607534
875.8274509830001,5.0464,0.608259
876.4723467299998,5.0463,0.615665
877.1178271319998,5.0463,0.625007
877.7621537590001,5.0463,0.721134
878.4327823360002,5.0465,0.626925
879.0783286349999,5.0465,0.627747
879.717442331,5.0465,0.627512
880.3620573689998,5.0464,0.619212
881.0116877409998,5.0464,0.736579
881.6569084720002,5.0465,"0.6277
"
882.2946704610001,5.0465,0.655478
882.9418087729998,5.0463,0.608056
883.5915277289998,5.0464,"0.60941
"
884.2351316050001,5.0464,0.720903
884.8865620069998,5.0463,0.622681
885.5310236009998,5.0464,0.626203
886.171986355,5.0465,0.627124
886.8170231739998,5.0462,0.729751
887.4619804890001,5.0461,0.694126
888.1254370640002,5.0461,0.621257
888.77621036,5.0463,0.718274
889.4133379279999,5.0465,0.613484
890.0866373440001,5.0464,0.608183
890.711428582,5.0464,0.643454
891.3766423330001,5.0464,0.626938
892.0011314579999,5.0462,0.712976
892.660874334,5.0463,0.626539
893.3049884019999,5.0464,0.625927
893.950747479,5.0464,0.627317
894.6205140750001,5.0464,"0.60958
"
895.2505708339997,5.0464,0.710975
895.9205438609999,5.0462,0.623092
896.5453769210001,5.0463,0.617058
897.210700588,5.0464,0.610709
897.8352171720001,5.0464,0.627723
898.4960729030001,5.0464,0.657548
899.1448831760001,5.0463,0.619714
899.7852151599998,5.0464,0.625167
900.4304342389999,5.0464,0.628102
901.0702422880001,5.0466,0.608996
901.714752609,5.0467,0.607305
902.3610690069997,5.0466,0.613099
903.0059245969999,5.0466,0.665663
903.646184552,5.0465,0.623032
904.3242365560002,5.0464,0.697248
904.950045154,5.0466,0.626808
905.6152605119998,5.0463,0.628998
906.2406529759999,5.0462,0.638173
906.905274939,5.0465,0.621387
907.5298828120001,5.0465,0.717233
908.193328348,5.0464,0.612903
908.8394217369998,5.0464,0.607755
909.485023859,5.0464,0.608553
910.1616079550001,5.0462,0.628227
910.7902469560001,5.0463,0.706582
911.4549122880001,5.0464,0.625455
912.0793002990001,5.0464,0.626524
912.7398346080001,5.0466,0.626468
913.3895421579998,5.0465,0.611039
914.024639302,5.0462,0.745081
914.6691443930001,5.0461,0.623549
915.3089172709999,5.0463,0.616655
915.9835952400001,5.0464,0.607462
916.6084851489998,5.0466,0.626862
917.2743463969998,5.0466,0.716728
917.8984666039999,5.0461,0.626821
918.5677864480001,5.0462,0.643107
919.2137557489998,5.0461,0.625699
919.8543331389999,5.0463,0.627908
920.4992089979999,5.0463,0.696726
921.1431870959998,5.0463,0.613835
921.8192782799999,5.0463,0.626287
922.4432216829998,5.0463,0.622005
923.1130510370001,5.0464,0.613741
923.7414041589998,5.0465,0.664803
924.403476408,5.0465,0.627239
925.049221346,5.0464,0.614819
925.6902602789999,5.0465,0.623411
926.3379778400001,5.0466,0.625677
926.9780852460001,5.0465,"0.61094
"
927.641932274,5.0466,0.606259
928.2879367449998,5.0466,0.691788
928.9291498569999,5.0463,0.628043
929.598439477,5.0461,"0.62392
"
930.2251516499998,5.0464,0.625391
930.8983190259999,5.0466,0.627762
931.523475577,5.0465,"0.68148
"
932.1917343100001,5.0465,"0.61232
"
932.816459123,5.0464,0.704183
933.4932951970002,5.0462,0.625339
934.1245552889998,5.0462,0.616148
934.7827978769999,5.0462,0.609289
935.4268435480001,5.0463,0.631016
936.0782083199999,5.0464,0.734761
936.7221985979997,5.0465,0.625916
937.367113517,5.0465,0.624325
938.037234825,5.0465,0.627127
938.6622078899998,5.0465,0.605924
939.3349564980001,5.0466,0.712543
939.98127752,5.0465,0.614821
940.6261149069999,5.0463,"0.62529
"
941.2694695349999,5.0465,0.621305
941.9167355880002,5.0463,0.627235
942.5615593219998,5.0464,0.730154
943.2019517659999,5.0465,0.626677
943.84676823,5.0464,0.652274
944.4930192720001,5.0463,0.623307
945.1373941310001,5.0463,0.627379
945.787600375,5.0464,0.682348
946.4317295779999,5.0464,0.606958
947.077200767,5.0465,0.717505
947.7214196759999,5.0464,0.626323
948.3655060069998,5.0463,0.622394
949.009931537,5.0463,0.616683
949.661945648,5.0465,0.626917
950.3063901929997,5.0464,0.718077
950.952158713,5.0464,0.614436
951.5981384049999,5.0464,0.620681
952.241881965,5.0462,0.624809
952.911423922,5.0464,0.614277
953.5366715120001,5.0465,0.681259
954.201217733,5.0465,0.606961
954.8271762659999,5.0463,0.626771
955.50204689,5.0462,0.626474
956.1265900309998,5.0463,0.627264
956.804881758,5.0465,0.685975
957.4299079750001,5.0465,0.627804
958.0948978819999,5.0466,0.697678
958.7212973210001,5.0464,"0.61638
"
959.38987514,5.0462,0.664118
960.015628034,5.0463,0.620474
960.6864283839998,5.0464,0.610653
961.3107619330001,5.0466,0.670254
961.9756269940001,5.0465,0.626478
962.601158142,5.0461,"0.62592
"
963.2693482470002,5.0462,0.623914
963.8960996990002,5.0464,0.628139
964.5610711870002,5.0464,0.665187
965.1866845309999,5.0465,0.607599
965.8505439769999,5.0464,0.697889
966.4749777740001,5.0463,0.625677
967.139320389,5.0464,0.622009
967.785465364,5.0465,"0.61699
"
968.428744268,5.0465,"0.62622
"
969.1044041709999,5.0463,0.630841
969.7297746209999,5.0462,0.613261
970.3995902159998,5.0463,0.620401
971.0463112179998,5.0464,0.625595
971.6835161779998,5.0463,0.612514
972.35394264,5.0465,0.702182
972.9799792699998,5.0465,0.606595
973.6546553629998,5.0462,0.627243
974.2791280620002,5.0461,0.623768
974.9498713249998,5.0464,0.627275
975.5809099639998,5.0465,0.715892
976.2346687379998,5.0464,0.626166
976.878888251,5.0465,0.607463
977.5220956169999,5.0464,0.616298
978.1686907599999,5.0464,0.623008
978.809623027,5.0464,0.702188
979.4541759269998,5.0464,0.610065
980.098617506,5.0466,0.710458
980.7477640929999,5.0467,0.629764
981.389031204,5.0465,0.625566
982.034638378,5.0463,"0.69499
"
982.677983282,5.0464,0.627196
983.3539540999998,5.0463,0.716945
983.978618241,5.0463,0.608757
984.6385516990001,5.0464,"0.70399
"
985.2821137419999,5.0462,0.617532
985.9297821110001,5.0463,0.622066
986.599710491,5.0462,0.695374
987.2238294659999,5.0462,0.626609
987.8987922049998,5.0464,0.735067
988.5242669010001,5.0461,0.627523
989.1931520840001,5.0462,0.622124
989.817798111,5.0463,0.704796
990.4891292569998,5.0463,0.611423
991.1187213420001,5.0464,0.692603
991.7784180649999,5.0464,0.609148
992.422967616,5.0462,0.627728
993.0682028640001,5.0464,0.632368
993.7385121589998,5.0466,0.620331
994.3636232659999,5.0466,0.721686
995.0282160479999,5.0465,0.626903
995.6728695039999,5.0465,0.612166
996.327025116,5.0464,0.618144
996.9732095960001,5.0461,0.623051
997.6175304370001,5.0462,0.695001
998.2622842600001,5.0465,0.609248
998.913589478,5.0465,0.627649
999.5580846219998,5.0466,0.625421
1000.207900223,5.0464,0.627298
1000.8526104300001,5.0464,0.733367
1001.5051386060002,5.0465,"0.62651
"
1002.170494362,5.0467,0.631521
1002.7985564859998,5.0465,"0.60719
"
1003.4738729809999,5.0463,0.613903
1004.098084172,5.0463,"0.71779
"
1004.7667565700001,5.0464,0.621834
1005.3921371210001,5.0465,0.700178
1006.0526762659999,5.0465,0.627033
1006.697756624,5.0463,0.626723
1007.3469098560001,5.0462,0.701248
1007.9926535419997,5.0463,0.622789
1008.644328051,5.0462,0.739078
1009.2923756049997,5.0466,"0.61087
"
1009.9341109019999,5.0467,0.606966
1010.5825983060001,5.0464,0.608411
1011.2265981960002,5.0463,0.625041
1011.876428927,5.0461,0.709365
1012.5125151999998,5.0462,0.627698
1013.1763853959999,5.0465,0.720166
1013.8211972789998,5.0467,0.627345
1014.4616041440001,5.0467,0.612043
1015.106497948,5.0465,0.701485
1015.7475274189999,5.0463,0.623612
1016.3900628250001,5.0464,0.616377
1017.039979768,5.0466,0.609024
1017.6862704940002,5.0465,0.607281
1018.3266245050002,5.0461,0.649542
1018.9963083270002,5.0460,0.625711
1019.6218994439998,5.0461,0.625552
1020.280523271,5.0464,0.626601
1020.9250510429999,5.0466,0.628231
1021.5667314320001,5.0464,0.608982
1022.214033687,5.0462,0.614615
1022.8544067619998,5.0463,0.701282
1023.5263868989998,5.0464,0.620306
1024.1515688329998,5.0463,0.697598
1024.815364622,5.0463,0.628321
1025.4605132529998,5.0463,"0.62849
"
1026.1004306839998,5.0463,"0.633
"
1026.743272692,5.0466,0.624189
1027.390875068,5.0465,0.717137
1028.055692961,5.0461,0.626683
1028.680246144,5.0463,0.608048
1029.3485679459998,5.0466,0.610486
1029.975172195,5.0464,0.617171
1030.651289526,5.0463,0.700109
1031.2755161970001,5.0462,0.616881
1031.935243141,5.0464,0.626465
1032.5863955930001,5.0467,0.626616
1033.225609584,5.0463,0.628628
1033.8705318720001,5.0461,"0.74012
"
1034.516435363,5.0462,0.625361
1035.185743713,5.0464,"0.63173
"
1035.8088626319998,5.0464,0.608917
1036.4696467309998,5.0465,0.607852
1037.115393875,5.0464,0.725808
1037.761839639,5.0463,0.626529
1038.4354206289997,5.0463,0.731562
1039.0604785540002,5.0465,0.629076
1039.7249632719997,5.0466,0.627143
1040.3499928089998,5.0465,0.691545
1041.0092613479999,5.0464,0.615346
1041.655209677,5.0464,0.730817
1042.294691809,5.0466,0.619234
1042.9395218749999,5.0464,0.610245
1043.585379243,5.0464,0.607036
1044.229100408,5.0464,0.625792
1044.87855805,5.0464,0.714881
1045.524892055,5.0463,0.625132
1046.1647387179999,5.0464,0.623814
1046.809165724,5.0463,0.628531
1047.454521383,5.0464,0.607465
1048.0995015,5.0464,0.695946
1048.743979314,5.0463,0.617704
1049.389791921,5.0462,0.622484
1050.039016807,5.0465,0.616854
1050.682112113,5.0467,0.608675
1051.3236991749998,5.0464,0.682163
1051.969046902,5.0463,0.626601
1052.6100320520002,5.0462,0.719571
1053.2577262510001,5.0462,0.625638
1053.903693218,5.0464,0.626207
1054.55036499,5.0465,0.626603
1055.1992906080002,5.0463,0.607922
1055.842291652,5.0462,"0.69521
"
1056.4919735689998,5.0462,0.621801
1057.138756223,5.0462,0.621099
1057.783685705,5.0465,0.613395
1058.4297600369998,5.0466,0.629092
1059.0784251449998,5.0465,0.642088
1059.722975283,5.0466,0.627892
1060.370199574,5.0464,0.712422
1061.018038941,5.0462,0.626084
1061.658110096,5.0466,0.627677
1062.303865575,5.0466,0.606621
1062.943587985,5.0465,"0.60899
"
1063.594024405,5.0463,0.713911
1064.238232167,5.0463,0.623507
1064.9030192049997,5.0465,0.707065
1065.5285541729997,5.0466,0.627067
1066.198079998,5.0466,0.577784
1066.822651702,5.0464,0.640747
1067.4872631629999,5.0465,0.617406
1068.1134045769998,5.0463,0.714865
1068.78444144,5.0463,0.626995
1069.408406678,5.0465,0.602581
1070.073180172,5.0463,"0.6082
"
1070.6991338300002,5.0464,0.627033
1071.3667022900001,5.0464,0.708372
1071.9914060620001,5.0462,"0.62192
"
1072.656016281,5.0464,0.627524
1073.2822876809998,5.0467,0.626946
1073.9459371330001,5.0465,0.628214
1074.5927729419998,5.0464,0.703673
1075.2425934239998,5.0463,0.622142
1075.8874368129998,5.0463,0.619056
1076.531654966,5.0464,0.612895
1077.1768740149998,5.0464,0.607752
1077.821507117,5.0461,0.734475
1078.4924220310002,5.0462,0.627798
1079.122116589,5.0463,0.624704
1079.777367931,5.0465,0.627054
1080.421770139,5.0465,0.627858
1081.0656633689998,5.0465,0.687777
1081.7309044709998,5.0465,0.611592
1082.357983346,5.0463,0.727571
1083.0169381069998,5.0463,0.624036
1083.6617922120001,5.0464,"0.61673
"
1084.309364639,5.0462,0.702765
1084.981794597,5.0463,0.628332
1085.6067331020001,5.0463,0.713061
1086.2757684,5.0462,0.620469
1086.9013008569998,5.0462,0.624601
1087.5617958320001,5.0463,0.627303
1088.2063899510001,5.0466,0.607688
1088.857352374,5.0466,0.687984
1089.5041022540001,5.0463,0.629151
1090.1463866820002,5.0462,0.626609
1090.8109530499999,5.0463,0.621119
1091.436223588,5.0462,0.627241
1092.0970928509998,5.0463,0.693446
1092.741017941,5.0464,0.627293
1093.3869132890002,5.0464,0.707458
1094.031687167,5.0463,0.623375
1094.677915119,5.0463,0.619258
1095.3510219349998,5.0462,0.611264
1095.976559518,5.0463,0.605595
1096.6465575159998,5.0463,0.724334
1097.271498112,5.0464,0.628074
1097.9412364789998,5.0463,0.626079
1098.565759842,5.0463,0.627423
1099.235415593,5.0462,0.627486
1099.86262367,5.0465,0.688001
1100.526660626,5.0466,0.611861
1101.1706831079998,5.0459,"0.70792
"
1101.811701071,5.0461,0.623654
1102.481057581,5.0463,0.616778
1103.1057690730001,5.0464,0.718246
1103.779720283,5.0464,0.628987
1104.4055034770001,5.0463,0.629398
1105.0741159819997,5.0462,0.621655
1105.720908824,5.0462,0.625553
1106.3698108830001,5.0463,0.693435
1107.0162901289998,5.0464,0.607184
1107.6609682179999,5.0464,"0.70792
"
1108.3343230399998,5.0464,0.627954
1108.9602870279998,5.0462,0.626101
1109.6300723020001,5.0462,0.621052
1110.255332428,5.0465,0.625885
1110.9135686419997,5.0465,0.756285
1111.561061275,5.0464,0.609862
1112.2092165239999,5.0464,0.715742
1112.8550172980001,5.0461,0.623553
1113.494619811,5.0463,0.617638
1114.139287352,5.0465,0.690516
1114.790732782,5.0462,0.607132
1115.435544693,5.0463,0.628095
1116.084483415,5.0464,0.627175
1116.729623814,5.0464,0.624011
1117.370228383,5.0464,0.695815
1118.0446689369999,5.0467,0.627542
1118.669347759,5.0467,0.607944
1119.329134108,5.0464,0.613002
1119.9748651389998,5.0463,0.620357
1120.6142766629998,5.0462,0.624331
1121.258710764,5.0463,0.614095
1121.8994569620002,5.0465,0.690268
1122.5698602199998,5.0464,0.627469
1123.194606328,5.0464,0.713823
1123.863305643,5.0464,0.621679
1124.4898858999998,5.0461,0.626939
1125.1536053470002,5.0461,0.704229
1125.8033787450001,5.0463,"0.6051
"
1126.437022239,5.0464,0.694674
1127.1041206389998,5.0463,0.615161
1127.729248941,5.0463,0.625918
1128.3980048219998,5.0463,0.620308
1129.0234768080002,5.0464,0.627362
1129.689349953,5.0465,0.633541
1130.313496208,5.0463,0.625341
1130.981788756,5.0463,0.619021
1131.628993525,5.0461,0.624087
1132.2737025479998,5.0461,0.616651
1132.9178158799998,5.0463,0.697189
1133.567914548,5.0465,0.606869
1134.2131520199998,5.0464,0.625737
1134.858405829,5.0464,0.626498
1135.503227418,5.0463,0.622705
1136.1505498929998,5.0463,0.719868
1136.798233542,5.0464,0.628427
1137.437596176,5.0463,0.718073
1138.081950306,5.0462,0.614087
1138.722541158,5.0461,"0.61956
"
1139.367307619,5.0460,0.626178
1140.013845708,5.0463,0.613791
1140.658275764,5.0464,0.710209
1141.3047758720002,5.0463,0.627007
1141.9501109149999,5.0463,0.627284
1142.593478179,5.0464,0.625007
1143.2574463519998,5.0463,0.625731
1143.903233075,5.0463,0.747558
1144.548393154,5.0465,0.627711
1145.193142836,5.0466,0.712956
1145.843026108,5.0465,0.617468
1146.4965457239998,5.0464,0.624064
1147.1426007779999,5.0464,0.700587
1147.812708401,5.0464,0.610059
1148.4379233339998,5.0465,0.726471
1149.107327461,5.0464,"0.62809
"
1149.732071144,5.0462,0.620734
1150.398417576,5.0463,0.703533
1151.023308693,5.0464,0.625984
1151.696189558,5.0465,0.701435
1152.323277886,5.0466,0.607031
1152.9972717059998,5.0463,0.611995
1153.6244823220002,5.0463,0.631026
1154.2859785039998,5.0465,0.622508
1154.9303113419999,5.0466,0.714272
1155.582934456,5.0467,0.626967
1156.227114256,5.0465,0.627171
1156.8689761879998,5.0462,"0.61502
"
1157.536160678,5.0463,0.622896
1158.162218789,5.0463,0.712278
1158.8300197830001,5.0463,0.609585
1159.456695903,5.0462,0.607376
1160.130774552,5.0464,0.626726
1160.757115305,5.0464,"0.62875
"
1161.425782002,5.0461,0.638985
1162.0531337229997,5.0463,0.626842
1162.7112041819998,5.0466,0.650277
1163.3576652499999,5.0464,0.626522
1163.9970367539997,5.0463,"0.61097
"
1164.6705546310002,5.0463,0.617822
1165.296110005,5.0463,0.622446
1165.9575611789999,5.0462,0.706543
1166.6012607609998,5.0463,0.608987
1167.242926621,5.0463,0.627248
1167.905592855,5.0464,0.628805
1168.530264281,5.0463,0.621509
1169.2002446200001,5.0464,0.742297
1169.845670344,5.0466,0.628382
1170.4976524,5.0464,0.607998
1171.140532184,5.0462,"0.60857
"
1171.7851128720001,5.0462,0.613982
1172.433265898,5.0463,0.710894
1173.0757575730001,5.0463,0.622031
1173.721887637,5.0465,0.627731
1174.3687606279998,5.0466,0.627505
1175.0349385359998,5.0465,0.627354
1175.661670439,5.0465,0.710557
1176.325073244,5.0463,0.623352
1176.949940146,5.0463,0.739043
1177.629142079,5.0466,0.609179
1178.255503953,5.0466,0.609056
1178.9257410869998,5.0465,0.643367
1179.55047338,5.0463,0.628283
1180.225378335,5.0463,"0.71551
"
1180.850212341,5.0463,"0.62733
"
1181.5148383879998,5.0463,0.628846
1182.140671639,5.0464,0.627979
1182.815868511,5.0464,0.612352
1183.439999989,5.0461,0.701353
1184.1113175439998,5.0462,0.622028
1184.7351040699998,5.0461,"0.69865
"
1185.394669643,5.0463,"0.60231
"
1186.0392750049998,5.0465,0.626922
1186.686409752,5.0464,"0.66533
"
1187.3292072430002,5.0462,0.625881
1187.9741989679999,5.0463,0.716109
1188.620715966,5.0465,0.626947
1189.2649401249998,5.0466,0.607063
1189.940653377,5.0466,0.608667
1190.5656639779997,5.0463,0.613858
1191.230093204,5.0462,"0.62903
"
1191.854618435,5.0463,0.619456
1192.525527781,5.0461,0.611979
1193.152919331,5.0463,0.629017
1193.82454971,5.0462,0.627875
1194.450603391,5.0462,0.734258
1195.126910712,5.0464,0.623961
1195.754865783,5.0463,0.627447
1196.424547239,5.0465,"0.6099
"
1197.047825856,5.0465,0.606749
1197.7247899299998,5.0462,0.722212
1198.35437668,5.0463,0.627778
1199.024578533,5.0461,0.680037
