Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
91.437389868,23.8125,23.4375,23.5625,44.8,3.9663999999999997,3.9136,4.0256,0.84,-44.725,-45.2175,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.013892446372543,1.0136822543047999,1.0143484186296832,115,115,115,0.28237914646762513,0.33727040766547595,0.2238018426885103
92.537391589,23.875,23.5,23.5625,44.3,3.968,3.9136,4.0288,0.84,-44.715,-45.22,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0144975109660916,1.014265713876707,1.0149939449516177,115,115,115,0.28078087024000475,0.3356466361568047,0.22217984691236914
93.637393162,23.875,23.4375,23.5625,44.8,3.9696000000000002,3.9168000000000003,4.0288,0.84,-44.72,-45.2125,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0147928508061117,1.0145650998372044,1.0153101213102227,115,115,115,0.280743212876393,0.33248916483614493,0.22214037094957592
94.737393417,23.875,23.5,23.5625,45.7,3.968,3.9168000000000003,4.032,0.84,-44.7225,-45.2175,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0150855312664904,1.0148468602185108,1.01563217095889,115,115,115,0.2807395986377298,0.33242600716791554,0.22056987148249582
95.837394612,23.9375,23.5625,23.625,46.7,3.9711999999999996,3.9184000000000005,4.032,0.84,-44.715,-45.215,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0153922252178893,1.0151254919254444,1.0159529058352301,115,115,115,0.2776015190669861,0.33241311369581816,0.21896766811324445
96.937395292,23.9375,23.6875,23.625,45.7,3.9696000000000002,3.9216,4.033600000000001,0.84,-44.72,-45.2225,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0156809591226998,1.0154180732030968,1.0162722188930187,115,115,115,0.2775349192646668,0.3292747786126671,0.21735963017907606
98.037395884,24.0,23.6875,23.625,46.2,3.9711999999999996,3.9216,4.032,0.84,-44.7225,-45.21,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0159669453638474,1.0156832580410478,1.0165988853534755,115,115,115,0.2775281571555325,0.3307918552095877,0.21418796634898576
99.137397683,24.0,23.6875,23.625,45.7,3.9728000000000003,3.9232,4.0368,0.84,-44.7275,-45.21,-45.2175,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0162414328765221,1.0159712264516259,1.0168980550989841,115,115,115,0.27908815986109603,0.3276512949047881,0.21569878762547964
100.237398525,23.9375,23.625,23.6875,45.2,3.9728000000000003,3.9232,4.0352,0.84,-44.725,-45.2125,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0165398839455013,1.0162395679955145,1.0172308945044397,115,115,115,0.2759667537017799,0.32757821622956296,0.21101049158286928
101.337399501,24.0625,23.625,23.6875,46.2,3.9728000000000003,3.9248000000000003,4.0368,0.84,-44.7175,-45.22,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0168187821033865,1.0165234172591266,1.0175360310971402,115,115,115,0.27589919644545646,0.3244429579946273,0.21090854523498037
102.437399517,24.0625,23.625,23.6875,45.7,3.9744,3.9248000000000003,4.0368,0.84,-44.7225,-45.2125,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0171045035642636,1.0167869531086244,1.0178290855351504,115,115,115,0.27433321930111504,0.3243736244279243,0.21247436414611934
103.537400305,24.0,23.75,23.6875,45.7,3.976,3.9263999999999997,4.04,0.84,-44.7225,-45.21,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.017660456690493,1.01731492747619,1.0184371424996514,115,115,115,0.27273236732359724,0.32280372627603,0.21094063922018352
104.637401674,24.0625,23.75,23.75,46.2,3.9776,3.9263999999999997,4.04,0.84,-44.7275,-45.2075,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0179404711076185,1.0175701925540093,1.0187440901569378,115,115,115,0.27112122635967834,0.3227653894998873,0.20933599973283415
105.737402909,24.0625,23.75,23.75,46.2,3.9776,3.9263999999999997,4.0432,0.84,-44.7275,-45.2175,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.018208262412896,1.017822441002852,1.0190497612796834,115,115,115,0.2710933578645136,0.32276609322089456,0.20773616069672604
106.837403462,24.0625,23.8125,23.75,46.2,3.976,3.928,4.041600000000001,0.84,-44.7225,-45.2125,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.018473461668049,1.0180929966656715,1.019332673947492,115,115,115,0.27108434028812733,0.31961630687002235,0.2092594940313842
107.937404116,24.125,23.8125,23.75,45.7,3.9792,3.9296,4.0448,0.84,-44.72,-45.21,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0187469544549872,1.0183298749419407,1.0196233585433983,115,115,115,0.2695113848045479,0.3211131171942279,0.20929772590458678
109.037404203,24.125,23.8125,23.75,46.7,3.9776,3.9312,4.041600000000001,0.84,-44.7325,-45.215,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0189966371819488,1.0185738147070322,1.01993452234416,115,115,115,0.2710353721933999,0.32113867421221715,0.20616165223433802
110.137404435,24.125,23.875,23.8125,46.2,3.9792,3.9312,4.0432,0.84,-44.7275,-45.225,-45.2175,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0192766013668222,1.0188374021021451,1.020234195818387,115,115,115,0.2679445067871522,0.3180082585312798,0.20452826888789327
111.237404721,24.1875,23.875,23.8125,47.7,3.9808,3.9312,4.0432,0.84,-44.725,-45.2125,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0195331119364484,1.0190770544808492,1.0205092385800945,115,115,115,0.26786503620944446,0.3179382963136132,0.20603604171468531
112.33740593,24.1875,23.875,23.8125,47.2,3.9808,3.9312,4.0448,0.84,-44.725,-45.205,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0197868198669133,1.0193253307188956,1.0208165136618716,115,115,115,0.26784704751034955,0.31634954344880317,0.20294214144407466
113.437405931,24.1875,23.875,23.8125,46.2,3.9824,3.9344,4.046399999999999,0.84,-44.725,-45.21,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0200259329442245,1.0195477220859037,1.02111193601138,115,115,115,0.26940472049145897,0.3178766328263966,0.20130807417910657
114.537407202,24.25,23.875,23.875,46.2,3.9824,3.9328000000000003,4.046399999999999,0.84,-44.725,-45.2175,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0205449927972272,1.0200194986379965,1.0216601532234941,115,115,115,0.26624241532121806,0.3162698080009697,0.20287568990863
115.637407294,24.25,23.875,23.875,47.7,3.9824,3.9344,4.046399999999999,0.84,-44.725,-45.2175,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0207892166121724,1.020257507185927,1.0219370792289164,115,115,115,0.26623245595829426,0.31474105034507477,0.20285807693046903
116.73740735,24.1875,23.9375,23.875,47.7,3.9840000000000004,3.9344,4.048,0.84,-44.7225,-45.2075,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0210565468421524,1.0204937875080362,1.0222248205175568,115,115,115,0.26311282042670414,0.31312983942921635,0.20129115079382248
117.83740879,24.25,23.9375,23.875,46.7,3.9824,3.9344,4.046399999999999,0.84,-44.7275,-45.21,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0212712733774947,1.0207020770033648,1.0224983896775819,115,115,115,0.26614859898600135,0.31464622854144025,0.20125028275382356
118.937409274,24.25,23.9375,23.9375,47.2,3.9824,3.9344,4.049600000000001,0.84,-44.72,-45.21,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.021507624193287,1.0209327142483324,1.0227697352301124,115,115,115,0.26621254117841037,0.3131208829230062,0.20124711883655616
120.037410838,24.25,24.0,23.9375,48.2,3.9840000000000004,3.936,4.048,0.84,-44.725,-45.2125,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0217416347595443,1.021134819044489,1.0230390231409612,115,115,115,0.26620184186406864,0.31464452282555494,0.20123922607848266
121.13741258,24.25,23.9375,23.9375,48.7,3.9856,3.9344,4.049600000000001,0.84,-44.7225,-45.2175,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0219730317222293,1.0213601840457815,1.0233340023826722,115,115,115,0.2662140804600801,0.3131080100741267,0.19812367197966363
122.23741373,24.25,23.9375,23.9375,48.7,3.9840000000000004,3.936,4.0528,0.84,-44.725,-45.2125,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.022229917596999,1.021556112624155,1.0236153168211677,115,115,115,0.26307356361919704,0.3146052386059661,0.1964713939098964
123.337415186,24.3125,24.0,24.0,47.2,3.9856,3.9344,4.0512,0.84,-44.7175,-45.215,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0224581314577843,1.021789943317773,1.0238378375156902,115,115,115,0.26298618772921106,0.31152961195593076,0.20109446487017038
124.437415753,24.3125,23.9375,24.0,48.2,3.9856,3.936,4.0512,0.84,-44.725,-45.2125,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.022683532076287,1.021994807612863,1.024127226371022,115,115,115,0.26298665536302246,0.31143955595821016,0.19809787912324495
125.537416326,24.3125,24.0625,24.0,48.2,3.9856,3.9375999999999998,4.0512,0.84,-44.725,-45.2075,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0231269031730097,1.0223947738755437,1.02464657002852,115,115,115,0.2629768907366251,0.3114744378334465,0.19800694047261588
126.637417748,24.3125,24.0,24.0,48.2,3.9872,3.9375999999999998,4.0544,0.84,-44.73,-45.215,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0233598344851143,1.022605897401462,1.0249334681303264,115,115,115,0.26141661773986746,0.3098661849763625,0.1948983353407321
127.737418764,24.3125,24.0,24.0625,48.7,3.9872,3.9392000000000005,4.0544,0.84,-44.725,-45.21,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.023560966239061,1.0227848878891066,1.0251744989309466,115,115,115,0.2629314245015365,0.3113829810470826,0.1963609453770891
128.837420344,24.375,24.0625,24.0625,47.7,3.9856,3.9392000000000005,4.0544,0.84,-44.7225,-45.2125,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0237891957796694,1.0229904973940411,1.0254274896509508,115,115,115,0.2614125236251618,0.3098679917126661,0.19640090541497005
129.937421715,24.375,24.0625,24.0625,48.2,3.9872,3.9408,4.056,0.84,-44.7225,-45.21,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0240006817589282,1.023179099892409,1.0256946039466286,115,115,115,0.2613523128623386,0.3098074370119051,0.1948398810764073
131.037422712,24.375,24.125,24.0625,47.2,3.9872,3.9392000000000005,4.0576,0.84,-44.7275,-45.21,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0242094176999263,1.023364668431085,1.0259610416697176,115,115,115,0.26134230585745793,0.3097941414879368,0.19323604877416284
132.137422807,24.375,24.125,24.125,49.1,3.9888000000000003,3.9424,4.0576,0.84,-44.7225,-45.21,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0244156370197415,1.02354733257833,1.0262101761706395,115,115,115,0.26133050309136324,0.30979218486483445,0.1931866777640212
133.237424469,24.375,24.125,24.125,48.2,3.9888000000000003,3.9408,4.056,0.84,-44.7225,-45.215,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0246193191948376,1.0237434327738042,1.026457106522554,115,115,115,0.26131863091366136,0.3082180558367887,0.1931698765807655
134.337425627,24.375,24.125,24.125,48.2,3.9904,3.9424,4.059200000000001,0.84,-44.7225,-45.2125,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0248534833772167,1.023937805361699,1.026685016348205,115,115,115,0.25822257581707725,0.3066250981932408,0.1947235546627412
135.437427379,24.4375,24.1875,24.125,48.7,3.9872,3.9424,4.0544,0.84,-44.725,-45.205,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0250544583239918,1.0240973984761872,1.0269607092322626,115,115,115,0.2581238399735628,0.30811918358867246,0.19166129781245567
