Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
5003.833136706,26.3125,26.5625,27.9375,53.0,4.1216,4.1312,4.0928,0.84,-44.76,-44.5425,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.011629923410823551,0.01170506320778889,0.011399204921320471,171.6138,171.6138,171.6138,4.015979024685889,4.024401996815523,3.992206195136097
5004.833142174,26.3125,26.625,27.9375,53.0,4.1232,4.1328000000000005,4.0912,0.84,-44.755,-44.5425,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.012111206029518146,0.012187749493392144,0.011873199855690707,171.6138,171.6138,171.6138,4.01754354111902,4.025812630987213,3.9938462190479522
5005.83315468,26.375,26.625,28.0,54.0,4.1232,4.134399999999999,4.0912,0.84,-44.7525,-44.5425,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.012596814003357612,0.012675029875837757,0.012345395384172503,171.6138,171.6138,171.6138,4.019227252229072,4.02737297128646,3.995026359807894
5006.833163577,26.3125,26.625,28.0,55.0,4.1248000000000005,4.134399999999999,4.0944,0.84,-44.7575,-44.5475,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.01308347927733544,0.013166530894231195,0.012819384168085526,171.6138,171.6138,171.6138,4.020716843124297,4.02906776589595,3.996083697816933
5007.833176642,26.3125,26.625,28.0,53.0,4.1248000000000005,4.1376,4.0944,0.84,-44.76,-44.5475,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.013574317836196014,0.013659001200445652,0.013301002794603261,171.6138,171.6138,171.6138,4.022342977773147,4.030571271063726,3.997668699046168
5008.833186819,26.375,26.625,28.0,54.0,4.1296,4.136,4.096,0.84,-44.7575,-44.545,-45.2675,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.014066051072383099,0.014158633106976348,0.013783277308386797,171.6138,171.6138,171.6138,4.023788017494141,4.032497946665238,3.9991059879941058
5009.833187591,26.375,26.6875,28.0,52.5,4.128,4.136,4.097600000000001,0.84,-44.75,-44.5425,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.014567948039564014,0.014655472185131684,0.014269475951675463,171.6138,171.6138,171.6138,4.0259675568044795,4.03389592107257,4.000683027039781
5010.833189439,26.4375,26.6875,27.9375,53.5,4.128,4.1376,4.0992,0.84,-44.755,-44.545,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.015066275796256691,0.015153408192908566,0.01475923760670487,171.6138,171.6138,171.6138,4.027576900566206,4.035128287593641,4.002382151158143
5011.833197677,26.4375,26.6875,28.0,53.5,4.128,4.1392,4.0992,0.84,-44.7575,-44.545,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.015565086333831402,0.015655650304249227,0.015252191960305599,171.6138,171.6138,171.6138,4.028978018689277,4.036560980244881,4.004186534420902
5012.833209343,26.4375,26.6875,28.0,54.0,4.1312,4.142399999999999,4.102399999999999,0.84,-44.755,-44.5425,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.016064649408004596,0.01616174800743775,0.015744957448757264,171.6138,171.6138,171.6138,4.030233373955114,4.038162544811402,4.005756172152824
5013.833213084,26.4375,26.6875,28.0,54.0,4.1312,4.142399999999999,4.1008000000000004,0.84,-44.755,-44.54,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.016571536918550164,0.016674518316852037,0.016244211579660935,171.6138,171.6138,171.6138,4.031972211132241,4.040189949417205,4.007748529410993
5014.833214104,26.5,26.6875,28.0,53.5,4.1328000000000005,4.142399999999999,4.102399999999999,0.84,-44.755,-44.5475,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.01707811083109668,0.01718651042328173,0.016739337451721077,171.6138,171.6138,171.6138,4.033535527264365,4.04197032690727,4.009189406209123
5015.83322233,26.5,26.75,28.0,53.5,4.134399999999999,4.144,4.102399999999999,0.84,-44.7575,-44.55,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.017588022583494952,0.017698135796328937,0.017237926228304667,171.6138,171.6138,171.6138,4.035213836845013,4.043525033895849,4.01074797195702
5016.833223187,26.5,26.75,28.0625,54.0,4.1328000000000005,4.142399999999999,4.104,0.84,-44.7475,-44.5425,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.01810090331749962,0.018213139716744476,0.017736182932211204,171.6138,171.6138,171.6138,4.037006146610994,4.045194887745312,4.0121478848664145
5017.833232342,26.5,26.75,28.0,54.5,4.134399999999999,4.1456,4.104,0.84,-44.7525,-44.545,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.018609655985688204,0.01872430381412536,0.018237799490638654,171.6138,171.6138,171.6138,4.038277341060202,4.046377391776545,4.013696666741934
5018.833244684,26.5625,26.75,28.0625,54.5,4.134399999999999,4.147200000000001,4.104,0.84,-44.76,-44.5475,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.019122046386492952,0.01924280766934409,0.018738862897926537,171.6138,171.6138,171.6138,4.0397219540719815,4.048049823547448,4.015083527048159
5019.833254416,26.5,26.75,28.0625,55.0,4.1376,4.144,4.105600000000001,0.84,-44.7575,-44.5425,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.019634120659631372,0.019764019166828614,0.01923958659458613,171.6138,171.6138,171.6138,4.041042743881783,4.049864700700899,4.016330959873122
